State,City,Violent Crime,Year
MISSOURI,Iberia,0.0,2018
MISSOURI,Independence,521.0,2018
MISSOURI,Indian Point,0.0,2018
MISSOURI,Ironton,0.0,2018
MISSOURI,Jackson,19.0,2018
MISSOURI,Jasper,2.0,2018
MISSOURI,Jefferson City,151.0,2018
MISSOURI,Jonesburg,1.0,2018
MISSOURI,Kahoka,7.0,2018
MISSOURI,Kansas City,7842.0,2018
MISSOURI,Kearney,6.0,2018
MISSOURI,Kennett,50.0,2018
MISSOURI,Kimberling City,12.0,2018
MISSOURI,Kimmswick,0.0,2018
MISSOURI,Kirksville,44.0,2018
MISSOURI,Kirkwood,30.0,2018
MISSOURI,Knob Noster,2.0,2018
MISSOURI,Laddonia,0.0,2018
MISSOURI,Ladue,5.0,2018
MISSOURI,La Grange,1.0,2018
MISSOURI,Lake Lafayette,1.0,2018
MISSOURI,Lake Lotawana,2.0,2018
MISSOURI,Lake Ozark,4.0,2018
MISSOURI,Lakeshire,1.0,2018
MISSOURI,Lake St. Louis,12.0,2018
MISSOURI,Lake Tapawingo,2.0,2018
MISSOURI,Lake Waukomis,1.0,2018
MISSOURI,Lake Winnebago,0.0,2018
MISSOURI,Lamar,8.0,2018
MISSOURI,Lanagan,0.0,2018
MISSOURI,Lathrop,4.0,2018
MISSOURI,Laurie,0.0,2018
MISSOURI,Lawson,3.0,2018
MISSOURI,Leadington,2.0,2018
MISSOURI,Leadwood,5.0,2018
MISSOURI,Lebanon,57.0,2018
MISSOURI,Lee's Summit,118.0,2018
MISSOURI,Lexington,16.0,2018
MISSOURI,Liberty,93.0,2018
MISSOURI,Licking,4.0,2018
MISSOURI,Lincoln,7.0,2018
MISSOURI,Linn,0.0,2018
MISSOURI,Lone Jack,7.0,2018
MISSOURI,Louisiana,2.0,2018
MISSOURI,Lowry City,0.0,2018
MISSOURI,Macon,11.0,2018
MISSOURI,Malden,25.0,2018
MISSOURI,Manchester,16.0,2018
MISSOURI,Mansfield,3.0,2018
MISSOURI,Maplewood,48.0,2018
MISSOURI,Marble Hill,2.0,2018
MISSOURI,Marceline,8.0,2018
MISSOURI,Marionville,16.0,2018
MISSOURI,Marshall,29.0,2018
MISSOURI,Marshfield,7.0,2018
MISSOURI,Marston,1.0,2018
MISSOURI,Martinsburg,0.0,2018
MISSOURI,Maryland Heights,93.0,2018
MISSOURI,Maryville,7.0,2018
MISSOURI,Matthews,3.0,2018
MISSOURI,Maysville,0.0,2018
MISSOURI,Memphis,3.0,2018
MISSOURI,Merriam Woods,0.0,2018
MISSOURI,Mexico,14.0,2018
MISSOURI,Milan,1.0,2018
MISSOURI,Miner,43.0,2018
MISSOURI,Moberly,120.0,2018
MISSOURI,Moline Acres,24.0,2018
MISSOURI,Monett,29.0,2018
MISSOURI,Monroe City,15.0,2018
MISSOURI,Montgomery City,4.0,2018
MISSOURI,Morehouse,0.0,2018
MISSOURI,Moscow Mills,4.0,2018
MISSOURI,Mound City,1.0,2018
MISSOURI,Mountain Grove,26.0,2018
MISSOURI,Mountain View,2.0,2018
MISSOURI,Mount Vernon,2.0,2018
MISSOURI,Napoleon,0.0,2018
MISSOURI,Neosho,29.0,2018
MISSOURI,Nevada,44.0,2018
MISSOURI,Newburg,0.0,2018
MISSOURI,New Florence,0.0,2018
MISSOURI,New Franklin,0.0,2018
MISSOURI,New Haven,6.0,2018
MISSOURI,New London,4.0,2018
MISSOURI,Niangua,0.0,2018
MISSOURI,Nixa,26.0,2018
MISSOURI,Noel,6.0,2018
MISSOURI,North Kansas City,44.0,2018
MISSOURI,Northmoor,8.0,2018
MISSOURI,Northwoods,25.0,2018
MISSOURI,Oak Grove,16.0,2018
MISSOURI,Oakland,0.0,2018
MISSOURI,Odessa,8.0,2018
MISSOURI,O'Fallon,145.0,2018
MISSOURI,Old Monroe,0.0,2018
MISSOURI,Olivette,16.0,2018
MISSOURI,Oregon,1.0,2018
MISSOURI,Oronogo,9.0,2018
MISSOURI,Orrick,2.0,2018
MISSOURI,Osage Beach,23.0,2018
MISSOURI,Osceola,3.0,2018
MISSOURI,Owensville,5.0,2018
MISSOURI,Ozark,41.0,2018
MISSOURI,Pacific,9.0,2018
MISSOURI,Pagedale,49.0,2018
MISSOURI,Palmyra,1.0,2018
MISSOURI,Parkville,13.0,2018
MISSOURI,Peculiar,2.0,2018
MISSOURI,Perry,0.0,2018
MISSOURI,Perryville,41.0,2018
MISSOURI,Pevely,34.0,2018
MISSOURI,Piedmont,4.0,2018
MISSOURI,Pierce City,3.0,2018
MISSOURI,Pilot Grove,3.0,2018
MISSOURI,Pilot Knob,1.0,2018
MISSOURI,Pineville,0.0,2018
MISSOURI,Platte City,4.0,2018
MISSOURI,Plattsburg,3.0,2018
MISSOURI,Pleasant Valley,5.0,2018
MISSOURI,Poplar Bluff,85.0,2018
MISSOURI,Portageville,12.0,2018
MISSOURI,Potosi,8.0,2018
MISSOURI,Purdy,4.0,2018
MISSOURI,Queen City,0.0,2018
MISSOURI,Qulin,1.0,2018
MISSOURI,Raymore,9.0,2018
MISSOURI,Raytown,153.0,2018
MISSOURI,Reeds Spring,0.0,2018
MISSOURI,Republic,43.0,2018
MISSOURI,Rich Hill,2.0,2018
MISSOURI,Richland,7.0,2018
MISSOURI,Richmond,31.0,2018
MISSOURI,Richmond Heights,22.0,2018
MISSOURI,Risco,0.0,2018
MISSOURI,Riverview,48.0,2018
MISSOURI,Rockaway Beach,1.0,2018
MISSOURI,Rock Hill,3.0,2018
MISSOURI,Rock Port,3.0,2018
MISSOURI,Rogersville,3.0,2018
MISSOURI,Rolla,121.0,2018
MISSOURI,Rosebud,1.0,2018
MISSOURI,Salem,5.0,2018
MISSOURI,Sarcoxie,4.0,2018
MISSOURI,Savannah,6.0,2018
MISSOURI,Scott City,10.0,2018
MISSOURI,Sedalia,183.0,2018
MISSOURI,Seligman,1.0,2018
MISSOURI,Seneca,4.0,2018
MISSOURI,Seymour,7.0,2018
MISSOURI,Shrewsbury,19.0,2018
MISSOURI,Sikeston,97.0,2018
MISSOURI,Silex,0.0,2018
MISSOURI,Smithville,10.0,2018
MISSOURI,Sparta,2.0,2018
MISSOURI,Springfield,2218.0,2018
MISSOURI,St. Ann,36.0,2018
MISSOURI,St. Charles,147.0,2018
MISSOURI,St. Clair,53.0,2018
MISSOURI,Steele,11.0,2018
MISSOURI,Steelville,6.0,2018
MISSOURI,Ste. Genevieve,3.0,2018
MISSOURI,Stewartsville,0.0,2018
MISSOURI,St. James,3.0,2018
MISSOURI,St. John,15.0,2018
MISSOURI,St. Louis,5525.0,2018
MISSOURI,St. Marys,3.0,2018
MISSOURI,Stover,10.0,2018
MISSOURI,St. Peters,106.0,2018
MISSOURI,Strafford,5.0,2018
MISSOURI,St. Robert,29.0,2018
MISSOURI,Sugar Creek,15.0,2018
MISSOURI,Sullivan,22.0,2018
MISSOURI,Summersville,0.0,2018
MISSOURI,Sunset Hills,11.0,2018
MISSOURI,Tarkio,0.0,2018
MISSOURI,Thayer,11.0,2018
MISSOURI,Tipton,13.0,2018
MISSOURI,Town and Country,2.0,2018
MISSOURI,Trenton,13.0,2018
MISSOURI,Troy,26.0,2018
MISSOURI,Truesdale,2.0,2018
MISSOURI,Union,52.0,2018
MISSOURI,University City,108.0,2018
MISSOURI,Urbana,0.0,2018
MISSOURI,Van Buren,4.0,2018
MISSOURI,Vandalia,7.0,2018
MISSOURI,Velda City,17.0,2018
MISSOURI,Verona,0.0,2018
MISSOURI,Versailles,6.0,2018
MISSOURI,Viburnum,1.0,2018
MISSOURI,Vienna,4.0,2018
MISSOURI,Vinita Park,144.0,2018
MISSOURI,Walnut Grove,0.0,2018
MISSOURI,Warrensburg,78.0,2018
MISSOURI,Warrenton,62.0,2018
MISSOURI,Warsaw,13.0,2018
MISSOURI,Warson Woods,0.0,2018
MISSOURI,Washburn,0.0,2018
MISSOURI,Washington,34.0,2018
MISSOURI,Waynesville,14.0,2018
MISSOURI,Webb City,10.0,2018
MISSOURI,Webster Groves,25.0,2018
MISSOURI,Wellington,1.0,2018
MISSOURI,Wellsville,1.0,2018
MISSOURI,Wentzville,106.0,2018
MISSOURI,West Plains,44.0,2018
MISSOURI,Wheaton,0.0,2018
MISSOURI,Willard,15.0,2018
MISSOURI,Winfield,0.0,2018
MISSOURI,Winona,8.0,2018
MISSOURI,Woodson Terrace,25.0,2018
MISSOURI,Wright City,6.0,2018
MONTANA,Baker,2.0,2018
MONTANA,Belgrade,20.0,2018
MONTANA,Billings,598.0,2018
MONTANA,Bozeman,104.0,2018
MONTANA,Bridger,0.0,2018
MONTANA,Chinook,0.0,2018
MONTANA,Colstrip,4.0,2018
MONTANA,Columbia Falls,8.0,2018
MONTANA,Columbus,5.0,2018
MONTANA,Cut Bank,25.0,2018
MONTANA,Deer Lodge,7.0,2018
MONTANA,Dillon,16.0,2018
MONTANA,East Helena,8.0,2018
MONTANA,Ennis,0.0,2018
MONTANA,Eureka,4.0,2018
MONTANA,Fort Benton,3.0,2018
MONTANA,Glasgow,14.0,2018
MONTANA,Glendive,11.0,2018
MONTANA,Hamilton,21.0,2018
MONTANA,Havre,39.0,2018
MONTANA,Helena,196.0,2018
MONTANA,Hot Springs,0.0,2018
MONTANA,Kalispell,72.0,2018
MONTANA,Laurel,15.0,2018
MONTANA,Lewistown,27.0,2018
MONTANA,Libby,3.0,2018
MONTANA,Livingston,46.0,2018
MONTANA,Manhattan,15.0,2018
MONTANA,Miles City,17.0,2018
MONTANA,Missoula,333.0,2018
MONTANA,Plains,5.0,2018
MONTANA,Polson,40.0,2018
MONTANA,Red Lodge,6.0,2018
MONTANA,Ronan City,17.0,2018
MONTANA,Sidney,42.0,2018
MONTANA,Stevensville,12.0,2018
MONTANA,St. Ignatius,0.0,2018
MONTANA,Thompson Falls,7.0,2018
MONTANA,Troy,3.0,2018
MONTANA,West Yellowstone,4.0,2018
MONTANA,Whitefish,9.0,2018
MONTANA,Wolf Point,14.0,2018
NEBRASKA,Alliance,9.0,2018
NEBRASKA,Ashland,0.0,2018
NEBRASKA,Aurora,1.0,2018
NEBRASKA,Bayard,2.0,2018
NEBRASKA,Beatrice,33.0,2018
NEBRASKA,Bellevue,113.0,2018
NEBRASKA,Bennington,0.0,2018
NEBRASKA,Blair,8.0,2018
NEBRASKA,Boys Town,6.0,2018
NEBRASKA,Broken Bow,4.0,2018
NEBRASKA,Central City,3.0,2018
NEBRASKA,Chadron,9.0,2018
NEBRASKA,Columbus,26.0,2018
NEBRASKA,Cozad,15.0,2018
NEBRASKA,Crete,36.0,2018
NEBRASKA,Emerson,0.0,2018
NEBRASKA,Falls City,2.0,2018
NEBRASKA,Fremont,59.0,2018
NEBRASKA,Gering,14.0,2018
NEBRASKA,Gothenburg,1.0,2018
NEBRASKA,Grand Island,241.0,2018
NEBRASKA,Hastings,51.0,2018
NEBRASKA,Holdrege,5.0,2018
NEBRASKA,Imperial4,0.0,2018
NEBRASKA,Kearney,85.0,2018
NEBRASKA,Kimball,4.0,2018
NEBRASKA,La Vista,16.0,2018
NEBRASKA,Lexington,10.0,2018
NEBRASKA,Lincoln,1045.0,2018
NEBRASKA,Madison,2.0,2018
NEBRASKA,McCook,21.0,2018
NEBRASKA,Minden,8.0,2018
NEBRASKA,Mitchell,2.0,2018
NEBRASKA,Nebraska City,29.0,2018
NEBRASKA,Neligh,0.0,2018
NEBRASKA,Norfolk,29.0,2018
NEBRASKA,North Platte,97.0,2018
NEBRASKA,Ogallala,12.0,2018
NEBRASKA,Omaha,2628.0,2018
NEBRASKA,O'Neill,11.0,2018
NEBRASKA,Ord,9.0,2018
NEBRASKA,Papillion,39.0,2018
NEBRASKA,Plainview,0.0,2018
NEBRASKA,Plattsmouth,14.0,2018
NEBRASKA,Ralston,11.0,2018
NEBRASKA,Schuyler,12.0,2018
NEBRASKA,Scottsbluff,55.0,2018
NEBRASKA,Seward,3.0,2018
NEBRASKA,Sidney,16.0,2018
NEBRASKA,South Sioux City,24.0,2018
NEBRASKA,St. Paul,0.0,2018
NEBRASKA,Superior,3.0,2018
NEBRASKA,Tekamah,4.0,2018
NEBRASKA,Tilden,0.0,2018
NEBRASKA,Valentine,11.0,2018
NEBRASKA,Valley,2.0,2018
NEBRASKA,Wahoo,3.0,2018
NEBRASKA,West Point,0.0,2018
NEBRASKA,York,6.0,2018
NEVADA,Boulder City,13.0,2018
NEVADA,Carlin,35.0,2018
NEVADA,Elko,95.0,2018
NEVADA,Henderson,583.0,2018
NEVADA,Las Vegas Metropolitan Police Department,9949.0,2018
NEVADA,Lovelock,11.0,2018
NEVADA,Mesquite,32.0,2018
NEVADA,North Las Vegas,2386.0,2018
NEVADA,Reno,1636.0,2018
NEVADA,Sparks,508.0,2018
NEVADA,West Wendover,42.0,2018
NEVADA,Winnemucca,10.0,2018
NEW HAMPSHIRE,Alexandria,3.0,2018
NEW HAMPSHIRE,Allenstown,10.0,2018
NEW HAMPSHIRE,Alstead,1.0,2018
NEW HAMPSHIRE,Alton,9.0,2018
NEW HAMPSHIRE,Amherst,6.0,2018
NEW HAMPSHIRE,Antrim,5.0,2018
NEW HAMPSHIRE,Ashland,1.0,2018
NEW HAMPSHIRE,Atkinson,3.0,2018
NEW HAMPSHIRE,Auburn,2.0,2018
NEW HAMPSHIRE,Barnstead,20.0,2018
NEW HAMPSHIRE,Barrington,6.0,2018
NEW HAMPSHIRE,Bartlett,3.0,2018
NEW HAMPSHIRE,Bedford,12.0,2018
NEW HAMPSHIRE,Belmont,12.0,2018
NEW HAMPSHIRE,Bennington,6.0,2018
NEW HAMPSHIRE,Berlin,16.0,2018
NEW HAMPSHIRE,Bethlehem,2.0,2018
NEW HAMPSHIRE,Boscawen,7.0,2018
NEW HAMPSHIRE,Bow,2.0,2018
NEW HAMPSHIRE,Bradford,2.0,2018
NEW HAMPSHIRE,Brentwood,1.0,2018
NEW HAMPSHIRE,Bristol,4.0,2018
NEW HAMPSHIRE,Brookline,6.0,2018
NEW HAMPSHIRE,Campton,14.0,2018
NEW HAMPSHIRE,Candia,0.0,2018
NEW HAMPSHIRE,Canterbury,3.0,2018
NEW HAMPSHIRE,Carroll,3.0,2018
NEW HAMPSHIRE,Center Harbor,0.0,2018
NEW HAMPSHIRE,Charlestown,17.0,2018
NEW HAMPSHIRE,Chester,5.0,2018
NEW HAMPSHIRE,Chichester,0.0,2018
NEW HAMPSHIRE,Claremont,58.0,2018
NEW HAMPSHIRE,Colebrook,5.0,2018
NEW HAMPSHIRE,Concord,103.0,2018
NEW HAMPSHIRE,Conway,18.0,2018
NEW HAMPSHIRE,Cornish,0.0,2018
NEW HAMPSHIRE,Dalton,0.0,2018
NEW HAMPSHIRE,Danville,0.0,2018
NEW HAMPSHIRE,Deerfield,3.0,2018
NEW HAMPSHIRE,Deering,0.0,2018
NEW HAMPSHIRE,Derry,45.0,2018
NEW HAMPSHIRE,Dover,35.0,2018
NEW HAMPSHIRE,Dublin,0.0,2018
NEW HAMPSHIRE,Dunbarton,2.0,2018
NEW HAMPSHIRE,Durham,11.0,2018
NEW HAMPSHIRE,East Kingston,0.0,2018
NEW HAMPSHIRE,Effingham,3.0,2018
NEW HAMPSHIRE,Enfield,4.0,2018
NEW HAMPSHIRE,Epping,15.0,2018
NEW HAMPSHIRE,Epsom,4.0,2018
NEW HAMPSHIRE,Exeter,15.0,2018
NEW HAMPSHIRE,Farmington,7.0,2018
NEW HAMPSHIRE,Fitzwilliam,1.0,2018
NEW HAMPSHIRE,Franconia,2.0,2018
NEW HAMPSHIRE,Franklin,20.0,2018
NEW HAMPSHIRE,Freedom,0.0,2018
NEW HAMPSHIRE,Fremont,6.0,2018
NEW HAMPSHIRE,Gilford,8.0,2018
NEW HAMPSHIRE,Gilmanton,4.0,2018
NEW HAMPSHIRE,Goffstown,24.0,2018
NEW HAMPSHIRE,Gorham,0.0,2018
NEW HAMPSHIRE,Grantham,2.0,2018
NEW HAMPSHIRE,Greenland,1.0,2018
NEW HAMPSHIRE,Hampstead,2.0,2018
NEW HAMPSHIRE,Hampton,34.0,2018
NEW HAMPSHIRE,Hampton Falls,8.0,2018
NEW HAMPSHIRE,Hancock,2.0,2018
NEW HAMPSHIRE,Hanover,8.0,2018
NEW HAMPSHIRE,Haverhill,14.0,2018
NEW HAMPSHIRE,Henniker,6.0,2018
NEW HAMPSHIRE,Hillsborough,18.0,2018
NEW HAMPSHIRE,Hinsdale,11.0,2018
NEW HAMPSHIRE,Holderness,2.0,2018
NEW HAMPSHIRE,Hollis,0.0,2018
NEW HAMPSHIRE,Hooksett,18.0,2018
NEW HAMPSHIRE,Hopkinton,0.0,2018
NEW HAMPSHIRE,Hudson,25.0,2018
NEW HAMPSHIRE,Jackson,1.0,2018
NEW HAMPSHIRE,Jaffrey,16.0,2018
NEW HAMPSHIRE,Keene,46.0,2018
NEW HAMPSHIRE,Kensington,1.0,2018
NEW HAMPSHIRE,Kingston,5.0,2018
NEW HAMPSHIRE,Laconia,40.0,2018
NEW HAMPSHIRE,Lancaster,8.0,2018
NEW HAMPSHIRE,Lebanon,22.0,2018
NEW HAMPSHIRE,Lee,3.0,2018
NEW HAMPSHIRE,Lincoln,4.0,2018
NEW HAMPSHIRE,Lisbon,1.0,2018
NEW HAMPSHIRE,Litchfield,6.0,2018
NEW HAMPSHIRE,Littleton,7.0,2018
NEW HAMPSHIRE,Londonderry,39.0,2018
NEW HAMPSHIRE,Loudon,3.0,2018
NEW HAMPSHIRE,Lyndeborough,0.0,2018
NEW HAMPSHIRE,Madbury,0.0,2018
NEW HAMPSHIRE,Madison,0.0,2018
NEW HAMPSHIRE,Manchester,661.0,2018
NEW HAMPSHIRE,Marlborough,0.0,2018
NEW HAMPSHIRE,Mason,0.0,2018
NEW HAMPSHIRE,Meredith,15.0,2018
NEW HAMPSHIRE,Merrimack,6.0,2018
NEW HAMPSHIRE,Middleton,1.0,2018
NEW HAMPSHIRE,Milford,8.0,2018
NEW HAMPSHIRE,Milton,5.0,2018
NEW HAMPSHIRE,Mont Vernon,3.0,2018
NEW HAMPSHIRE,Moultonborough,1.0,2018
NEW HAMPSHIRE,Nashua,124.0,2018
NEW HAMPSHIRE,New Boston,3.0,2018
NEW HAMPSHIRE,Newbury,1.0,2018
NEW HAMPSHIRE,New Castle,0.0,2018
NEW HAMPSHIRE,New Durham,6.0,2018
NEW HAMPSHIRE,Newfields,1.0,2018
NEW HAMPSHIRE,New Hampton,2.0,2018
NEW HAMPSHIRE,Newington,2.0,2018
NEW HAMPSHIRE,New Ipswich,7.0,2018
NEW HAMPSHIRE,New London,1.0,2018
NEW HAMPSHIRE,Newmarket,15.0,2018
NEW HAMPSHIRE,Newport,12.0,2018
NEW HAMPSHIRE,Newton,3.0,2018
NEW HAMPSHIRE,Northfield,12.0,2018
NEW HAMPSHIRE,North Hampton,4.0,2018
NEW HAMPSHIRE,Northumberland,3.0,2018
NEW HAMPSHIRE,Northwood,2.0,2018
NEW HAMPSHIRE,Nottingham,5.0,2018
NEW HAMPSHIRE,Ossipee,8.0,2018
NEW HAMPSHIRE,Pelham,13.0,2018
NEW HAMPSHIRE,Pembroke,21.0,2018
NEW HAMPSHIRE,Peterborough,5.0,2018
NEW HAMPSHIRE,Pittsburg,0.0,2018
NEW HAMPSHIRE,Pittsfield,7.0,2018
NEW HAMPSHIRE,Plaistow,7.0,2018
NEW HAMPSHIRE,Plymouth,12.0,2018
NEW HAMPSHIRE,Portsmouth,36.0,2018
NEW HAMPSHIRE,Raymond,10.0,2018
NEW HAMPSHIRE,Rindge,5.0,2018
NEW HAMPSHIRE,Rochester,117.0,2018
NEW HAMPSHIRE,Rollinsford,1.0,2018
NEW HAMPSHIRE,Rye,5.0,2018
NEW HAMPSHIRE,Salem,30.0,2018
NEW HAMPSHIRE,Sanbornton,5.0,2018
NEW HAMPSHIRE,Sandown,2.0,2018
NEW HAMPSHIRE,Sandwich,2.0,2018
NEW HAMPSHIRE,Seabrook,16.0,2018
NEW HAMPSHIRE,Somersworth,30.0,2018
NEW HAMPSHIRE,South Hampton,1.0,2018
NEW HAMPSHIRE,Springfield,0.0,2018
NEW HAMPSHIRE,Strafford,0.0,2018
NEW HAMPSHIRE,Stratham,5.0,2018
NEW HAMPSHIRE,Sugar Hill,0.0,2018
NEW HAMPSHIRE,Sunapee,1.0,2018
NEW HAMPSHIRE,Tamworth,3.0,2018
NEW HAMPSHIRE,Thornton,1.0,2018
NEW HAMPSHIRE,Tilton,9.0,2018
NEW HAMPSHIRE,Troy,1.0,2018
NEW HAMPSHIRE,Tuftonboro,2.0,2018
NEW HAMPSHIRE,Wakefield,10.0,2018
NEW HAMPSHIRE,Warner,1.0,2018
NEW HAMPSHIRE,Washington,1.0,2018
NEW HAMPSHIRE,Waterville Valley,0.0,2018
NEW HAMPSHIRE,Weare,3.0,2018
NEW HAMPSHIRE,Webster,1.0,2018
NEW HAMPSHIRE,Whitefield,1.0,2018
NEW HAMPSHIRE,Wilton,2.0,2018
NEW HAMPSHIRE,Winchester,3.0,2018
NEW HAMPSHIRE,Windham,5.0,2018
NEW HAMPSHIRE,Wolfeboro,15.0,2018
NEW HAMPSHIRE,Woodstock,2.0,2018
NEW JERSEY,Aberdeen Township,11.0,2018
NEW JERSEY,Absecon,17.0,2018
NEW JERSEY,Allendale,3.0,2018
NEW JERSEY,Allenhurst,0.0,2018
NEW JERSEY,Allentown,0.0,2018
NEW JERSEY,Alpha,1.0,2018
NEW JERSEY,Alpine,1.0,2018
NEW JERSEY,Andover Township,2.0,2018
NEW JERSEY,Asbury Park,174.0,2018
NEW JERSEY,Atlantic City,276.0,2018
NEW JERSEY,Atlantic Highlands,1.0,2018
NEW JERSEY,Audubon,0.0,2018
NEW JERSEY,Audubon Park,4.0,2018
NEW JERSEY,Avalon,2.0,2018
NEW JERSEY,Avon-by-the-Sea,1.0,2018
NEW JERSEY,Barnegat Light,0.0,2018
NEW JERSEY,Barnegat Township,13.0,2018
NEW JERSEY,Barrington,5.0,2018
NEW JERSEY,Bay Head,0.0,2018
NEW JERSEY,Bayonne,114.0,2018
NEW JERSEY,Beach Haven,0.0,2018
NEW JERSEY,Beachwood,6.0,2018
NEW JERSEY,Bedminster Township,1.0,2018
NEW JERSEY,Belleville,62.0,2018
NEW JERSEY,Bellmawr,8.0,2018
NEW JERSEY,Belmar,6.0,2018
NEW JERSEY,Belvidere,1.0,2018
NEW JERSEY,Bergenfield,1.0,2018
NEW JERSEY,Berkeley Heights Township,4.0,2018
NEW JERSEY,Berkeley Township,25.0,2018
NEW JERSEY,Berlin,13.0,2018
NEW JERSEY,Berlin Township,4.0,2018
NEW JERSEY,Bernards Township,2.0,2018
NEW JERSEY,Bernardsville,1.0,2018
NEW JERSEY,Beverly,7.0,2018
NEW JERSEY,Blairstown Township,3.0,2018
NEW JERSEY,Bloomfield,50.0,2018
NEW JERSEY,Bloomingdale,1.0,2018
NEW JERSEY,Bogota,2.0,2018
NEW JERSEY,Boonton,7.0,2018
NEW JERSEY,Boonton Township,2.0,2018
NEW JERSEY,Bordentown City,3.0,2018
NEW JERSEY,Bordentown Township,14.0,2018
NEW JERSEY,Bound Brook,13.0,2018
NEW JERSEY,Bradley Beach,1.0,2018
NEW JERSEY,Branchburg Township,4.0,2018
NEW JERSEY,Brick Township,65.0,2018
NEW JERSEY,Bridgeton,203.0,2018
NEW JERSEY,Bridgewater Township,16.0,2018
NEW JERSEY,Brielle,0.0,2018
NEW JERSEY,Brigantine,1.0,2018
NEW JERSEY,Brooklawn,16.0,2018
NEW JERSEY,Buena,5.0,2018
NEW JERSEY,Burlington City,37.0,2018
NEW JERSEY,Burlington Township,35.0,2018
NEW JERSEY,Butler,0.0,2018
NEW JERSEY,Byram Township,3.0,2018
NEW JERSEY,Caldwell,5.0,2018
NEW JERSEY,Califon,0.0,2018
NEW JERSEY,Camden County Police Department,1198.0,2018
NEW JERSEY,Cape May,4.0,2018
NEW JERSEY,Cape May Point,0.0,2018
NEW JERSEY,Carlstadt,6.0,2018
NEW JERSEY,Carney's Point Township,16.0,2018
NEW JERSEY,Carteret,45.0,2018
NEW JERSEY,Cedar Grove Township,4.0,2018
NEW JERSEY,Chatham,0.0,2018
NEW JERSEY,Chatham Township,0.0,2018
NEW JERSEY,Cherry Hill Township,92.0,2018
NEW JERSEY,Chesilhurst,3.0,2018
NEW JERSEY,Chester,0.0,2018
NEW JERSEY,Chesterfield Township,0.0,2018
NEW JERSEY,Chester Township,0.0,2018
NEW JERSEY,Cinnaminson Township,14.0,2018
NEW JERSEY,Clark Township,4.0,2018
NEW JERSEY,Clayton,10.0,2018
NEW JERSEY,Clementon,11.0,2018
NEW JERSEY,Cliffside Park,15.0,2018
NEW JERSEY,Clifton,97.0,2018
NEW JERSEY,Clinton,1.0,2018
NEW JERSEY,Clinton Township,1.0,2018
NEW JERSEY,Closter,1.0,2018
NEW JERSEY,Collingswood,30.0,2018
NEW JERSEY,Colts Neck Township,8.0,2018
NEW JERSEY,Cranbury Township,0.0,2018
NEW JERSEY,Cranford Township,7.0,2018
NEW JERSEY,Cresskill,1.0,2018
NEW JERSEY,Deal,2.0,2018
NEW JERSEY,Delanco Township,5.0,2018
NEW JERSEY,Delaware Township,1.0,2018
NEW JERSEY,Delran Township,8.0,2018
NEW JERSEY,Demarest,0.0,2018
NEW JERSEY,Denville Township,2.0,2018
NEW JERSEY,Deptford Township,47.0,2018
NEW JERSEY,Dover,26.0,2018
NEW JERSEY,Dumont,5.0,2018
NEW JERSEY,Dunellen,3.0,2018
NEW JERSEY,Eastampton Township,6.0,2018
NEW JERSEY,East Brunswick Township,32.0,2018
NEW JERSEY,East Greenwich Township,4.0,2018
NEW JERSEY,East Hanover Township,2.0,2018
NEW JERSEY,East Newark,1.0,2018
NEW JERSEY,East Orange,333.0,2018
NEW JERSEY,East Rutherford,14.0,2018
NEW JERSEY,East Windsor Township,18.0,2018
NEW JERSEY,Eatontown,30.0,2018
NEW JERSEY,Edgewater,13.0,2018
NEW JERSEY,Edgewater Park Township,15.0,2018
NEW JERSEY,Edison Township,120.0,2018
NEW JERSEY,Egg Harbor City,9.0,2018
NEW JERSEY,Egg Harbor Township,62.0,2018
NEW JERSEY,Elizabeth,897.0,2018
NEW JERSEY,Elk Township,1.0,2018
NEW JERSEY,Elmer,0.0,2018
NEW JERSEY,Elmwood Park,33.0,2018
NEW JERSEY,Elsinboro Township,0.0,2018
NEW JERSEY,Emerson,2.0,2018
NEW JERSEY,Englewood,85.0,2018
NEW JERSEY,Englewood Cliffs,1.0,2018
NEW JERSEY,Englishtown,6.0,2018
NEW JERSEY,Essex Fells,0.0,2018
NEW JERSEY,Evesham Township,34.0,2018
NEW JERSEY,Ewing Township,69.0,2018
NEW JERSEY,"Fairfield Township, Essex County",7.0,2018
NEW JERSEY,Fair Haven,1.0,2018
NEW JERSEY,Fair Lawn,19.0,2018
NEW JERSEY,Fairview,35.0,2018
NEW JERSEY,Fanwood,1.0,2018
NEW JERSEY,Far Hills,1.0,2018
NEW JERSEY,Fieldsboro,1.0,2018
NEW JERSEY,Flemington,4.0,2018
NEW JERSEY,Florence Township,13.0,2018
NEW JERSEY,Florham Park,3.0,2018
NEW JERSEY,Fort Lee,22.0,2018
NEW JERSEY,Franklin,5.0,2018
NEW JERSEY,Franklin Lakes,1.0,2018
NEW JERSEY,"Franklin Township, Gloucester County",9.0,2018
NEW JERSEY,"Franklin Township, Hunterdon County",0.0,2018
NEW JERSEY,"Franklin Township, Somerset County",48.0,2018
NEW JERSEY,Freehold Borough,16.0,2018
NEW JERSEY,Freehold Township,41.0,2018
NEW JERSEY,Frenchtown,1.0,2018
NEW JERSEY,Galloway Township,73.0,2018
NEW JERSEY,Garfield,79.0,2018
NEW JERSEY,Garwood,1.0,2018
